BFP0003	images.registry.invalid/boxferry-test/observability-application:grafana.created	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:grafana.digest	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:grafana.environment	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:grafana.manifest_type	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:grafana.operating_system	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:loki.architecture	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:loki.created	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:loki.digest	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:loki.environment	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:loki.manifest_type	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:loki.operating_system	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:producer.architecture	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:producer.created	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:producer.digest	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:producer.environment	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:producer.manifest_type	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:producer.operating_system	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:prometheus.architecture	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:prometheus.created	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:prometheus.digest	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:prometheus.environment	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:prometheus.manifest_type	warning	not-promoted	partial
BFP0003	images.registry.invalid/boxferry-test/observability-application:prometheus.operating_system	warning	not-promoted	partial
BFP0003	networks.{{resource_prefix}}backend.internal	warning	approximated	approximate
BFP0003	networks.{{resource_prefix}}backend.ipam	warning	approximated	approximate
BFP0003	networks.{{resource_prefix}}edge.internal	warning	approximated	approximate
BFP0003	networks.{{resource_prefix}}edge.ipam	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}alloy.environment	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}alloy.health_failure_action	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.infra	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.logging	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[0]	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}alloy.mounts[0].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[0].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[1]	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}alloy.mounts[1].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[1].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[2]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[2].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[2].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.mounts[2].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.namespaces	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.networks	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}alloy.resource_controls	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}alloy.restart_policy	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}alloy.security	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.environment	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}grafana.health_failure_action	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.infra	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.logging	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[0]	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}grafana.mounts[0].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[0].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[1]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[1].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[1].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[1].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[2]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[2].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[2].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[2].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[3]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[3].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[3].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.mounts[3].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.namespaces	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.networks	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}grafana.resource_controls	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}grafana.restart_policy	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}grafana.security	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.environment	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}log-producer.health_failure_action	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.infra	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.logging	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.mounts[0]	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}log-producer.mounts[0].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.mounts[0].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.mounts[1]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.mounts[1].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.mounts[1].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.mounts[1].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.namespaces	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.networks	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}log-producer.resource_controls	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}log-producer.restart_policy	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}log-producer.security	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.environment	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}loki.health_failure_action	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.infra	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.logging	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.mounts[0]	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}loki.mounts[0].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.mounts[0].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.mounts[1]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.mounts[1].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.mounts[1].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.mounts[1].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.namespaces	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.networks	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}loki.resource_controls	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}loki.restart_policy	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}loki.security	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.environment	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}metrics-producer.health_failure_action	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.infra	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.logging	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.mounts[0]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.mounts[0].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.mounts[0].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.mounts[0].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.namespaces	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.networks	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}metrics-producer.resource_controls	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}metrics-producer.restart_policy	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}metrics-producer.security	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.environment	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}prometheus.health_failure_action	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.infra	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.logging	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.mounts[0]	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}prometheus.mounts[0].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.mounts[0].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.mounts[1]	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.mounts[1].options	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.mounts[1].propagation	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.mounts[1].writable	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.namespaces	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.networks	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}prometheus.resource_controls	warning	not-promoted	partial
BFP0003	services.{{resource_prefix}}prometheus.restart_policy	warning	approximated	approximate
BFP0003	services.{{resource_prefix}}prometheus.security	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}alloy-data.anonymous	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}alloy-data.created_at	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}alloy-data.driver	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}alloy-data.gid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}alloy-data.uid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}grafana-data.anonymous	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}grafana-data.created_at	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}grafana-data.driver	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}grafana-data.gid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}grafana-data.uid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}loki-data.anonymous	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}loki-data.created_at	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}loki-data.driver	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}loki-data.gid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}loki-data.uid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}prometheus-data.anonymous	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}prometheus-data.created_at	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}prometheus-data.driver	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}prometheus-data.gid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}prometheus-data.uid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}telemetry-logs.anonymous	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}telemetry-logs.created_at	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}telemetry-logs.driver	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}telemetry-logs.gid	warning	not-promoted	partial
BFP0003	volumes.{{resource_prefix}}telemetry-logs.uid	warning	not-promoted	partial
